,category,id,item_nm,item_price,url,img_url
103,table,516671,동그리좌식테이블,"109,000원",https://ohou.se/productions/516671/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160272351718634649.jpg?gif=1&w=480&h=480&c=c
104,table,128893,원목 콘솔 테이블 900,"39,900원",https://ohou.se/productions/128893/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1559027591894_fRXn.jpg?gif=1&w=480&h=480&c=c
105,table,269891,5단계 높이조절 하이그로시 좌식 접이식 테이블 21type,"25,900원",https://ohou.se/productions/269891/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158607815315621821.jpg?gif=1&w=480&h=480&c=c
106,table,1009360,살롱 강화유리 원목 거실테이블,"320,000원",https://ohou.se/productions/1009360/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163125427510184367.jpg?gif=1&w=480&h=480&c=c
107,table,17051,DUGED 사이드테이블 KS1032TB,"18,900원",https://ohou.se/productions/17051/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1533691341483_sgq4UwKb4.jpg?gif=1&w=480&h=480&c=c
108,table,963013,초대형 애플 오브제 접이식 테이블 1140*800 5colors,"64,900원",https://ohou.se/productions/963013/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162852171543652595.jpg?gif=1&w=480&h=480&c=c
109,table,870869,[리퍼]밀크 호마이카 소파테이블 유아책상 2color 3size,"158,000원",https://ohou.se/productions/870869/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162313773183019868.jpg?gif=1&w=480&h=480&c=c
110,table,675398,리빙 접이식테이블 거실테이블,"43,840원",https://ohou.se/productions/675398/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161128072135859497.jpg?gif=1&w=480&h=480&c=c
111,table,364385,몬스 원형 대리석 골드 거실 테이블 CNM019C,"179,000원",https://ohou.se/productions/364385/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1591860876_113405_1.jpg?gif=1&w=480&h=480&c=c
112,table,512960,원목 협탁 사이드 테이블 논슬립 스펀지 증정 (2type),"63,500원",https://ohou.se/productions/512960/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160522725228864287.jpg?gif=1&w=480&h=480&c=c
113,table,569960,베르디 대리석 소파테이블 좌식형(블랙/실버/골드) 거실 좌탁,"97,000원",https://ohou.se/productions/569960/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160551541252225872.jpg?gif=1&w=480&h=480&c=c
114,table,25623,[쿠폰할인] 스카겐 소파 사이드 테이블,"109,000원",https://ohou.se/productions/25623/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159652228801031773.jpg?gif=1&w=480&h=480&c=c
115,table,82405,크로스 원목 사이드테이블 협탁 2size,"32,800원",https://ohou.se/productions/82405/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161768015290356172.jpg?gif=1&w=480&h=480&c=c
116,table,356845,모딜리아니 대리석 스퀘어 골드 소파 테이블,"158,000원",https://ohou.se/productions/356845/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448026394_vuKR0.jpg?gif=1&w=480&h=480&c=c
117,table,747943,미떼 사이드 거실 티테이블 460 (높은형),"89,900원",https://ohou.se/productions/747943/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161596288873664786.jpg?gif=1&w=480&h=480&c=c
118,table,385694,순수원목 A테이블 접이식 거실테이블 2sizes,"52,900원",https://ohou.se/productions/385694/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads%2Fproductions%2F1478798459410_QIwYFiAz.jpg?gif=1&w=480&h=480&c=c
119,table,651497,모듈가구 3단 선반 장식 트롤리 30/006 (유리 컬러 선택 가능),"168,000원",https://ohou.se/productions/651497/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161097946365573437.jpg?gif=1&w=480&h=480&c=c
120,table,461199,well 마블 멀바우 골드 협탁 사이드 테이블 800 size,"55,900원",https://ohou.se/productions/461199/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159842472816038279.jpg?gif=1&w=480&h=480&c=c
121,table,763561,조니스 1400폭 소파테이블(L),"219,000원",https://ohou.se/productions/763561/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1617067614_103277_1.jpg?gif=1&w=480&h=480&c=c
122,table,870785,[리퍼]리안 소파테이블 강화유리 타원형 라운드 쇼파 거실티테이블 2size,"258,000원",https://ohou.se/productions/870785/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162313742939944391.jpg?gif=1&w=480&h=480&c=c
123,table,742084,노바 12T 포셀린 통 세라믹 골드 거실 좌식 테이블 1200,"119,000원",https://ohou.se/productions/742084/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161544645892917020.jpg?gif=1&w=480&h=480&c=c
124,table,365057,동글동글 시리즈 접이식 액자테이블 7종 (벽엽서 세트증정),"21,500원",https://ohou.se/productions/365057/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162896111390365820.jpg?gif=1&w=480&h=480&c=c
125,table,749072,모도리 세라믹 타원형 라운드 거실 소파 테이블 2size,"178,000원",https://ohou.se/productions/749072/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1616026250_100183_1.jpg?gif=1&w=480&h=480&c=c
126,table,831737,오드니 세라믹 소파 테이블 M,"230,000원",https://ohou.se/productions/831737/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162504458978271998.jpg?gif=1&w=480&h=480&c=c
127,table,968499,시니컬T 1000 사각 강화 유리 거실 소파 테이블,"169,900원",https://ohou.se/productions/968499/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448047626_OcP3N.jpg?gif=1&w=480&h=480&c=c
128,table,126069,원목 라운드테이블,"32,900원",https://ohou.se/productions/126069/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1558429834166_ESdCEkMgN.jpg?gif=1&w=480&h=480&c=c
129,table,196598,하이그로시 끌레르 거실테이블 5size 4color,"108,000원",https://ohou.se/productions/196598/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/157250677798030238.jpg?gif=1&w=480&h=480&c=c
130,table,387736,순수원목 C테이블 접이식 거실테이블 4sizes,"20,900원",https://ohou.se/productions/387736/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159349108725149263.jpg?gif=1&w=480&h=480&c=c
131,table,382873,리프트테이블 라운드형,"165,000원",https://ohou.se/productions/382873/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158825657527276752.jpg?gif=1&w=480&h=480&c=c
132,table,485531,오스카 마블 멀바우 테이블 거실 좌탁 탁자 1200,"59,900원",https://ohou.se/productions/485531/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/160396116560079974.jpg?gif=1&w=480&h=480&c=c
133,table,414453,라탄 원형 테이블 (유리 상판 포함),"208,000원",https://ohou.se/productions/414453/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159514893725175142.jpg?gif=1&w=480&h=480&c=c
134,table,1002119,모듈가구 BM201 모듈협탁 사이드테이블 2단 미드센추리 철재선반 7colors,"69,000원",https://ohou.se/productions/1002119/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/163092765690751366.png?gif=1&w=480&h=480&c=c
135,table,161078,플랫 화이트 사이드 테이블,"128,000원",https://ohou.se/productions/161078/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/156514831142693424.jpg?gif=1&w=480&h=480&c=c
136,table,744041,오운 1200 타원형 접이식 거실테이블 2colors,"49,900원",https://ohou.se/productions/744041/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162002544229409836.jpg?gif=1&w=480&h=480&c=c
137,table,439159,모던 리프트업 테이블 1200,"87,900원",https://ohou.se/productions/439159/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1556241220610_51aWYxY.jpg?gif=1&w=480&h=480&c=c
138,table,439729,브룬 600/750 소파테이블 SET,"169,000원",https://ohou.se/productions/439729/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1596610901_104146_1.png?gif=1&w=480&h=480&c=c
139,table,242136,오슬로 원목 미니 티테이블,"62,000원",https://ohou.se/productions/242136/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158140120440197554.jpg?gif=1&w=480&h=480&c=c
140,table,917741,멀티 접이식 원형테이블 좌식테이블 공부상 스마일 데이지,"28,900원",https://ohou.se/productions/917741/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162576987580462732.jpeg?gif=1&w=480&h=480&c=c
141,table,381602,유얼스 600 리프트 테이블,"43,900원",https://ohou.se/productions/381602/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/15650448059031_GIDcB.jpg?gif=1&w=480&h=480&c=c
142,table,457427,라움 엔젤 화이트 스퀘어 소파 테이블 1200,"128,000원",https://ohou.se/productions/457427/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159800033969893400.jpg?gif=1&w=480&h=480&c=c
143,table,743050,이동식 높이조절 사이드 테이블 2size,"17,900원",https://ohou.se/productions/743050/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1615519953_109366_13.jpg?gif=1&w=480&h=480&c=c
144,table,349085,포코 원목 협탁 사이드테이블 서랍형 2colors,"54,000원",https://ohou.se/productions/349085/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159109656522419593.jpg?gif=1&w=480&h=480&c=c
145,table,913741,올슨 800원형 포세린 세라믹 좌탁&소파 테이블(로즈골드/블랙 프레임),"135,700원",https://ohou.se/productions/913741/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162564323947739713.jpg?gif=1&w=480&h=480&c=c
146,table,424661,조인 1200 라운드 소파테이블(2type/2color),"126,000원",https://ohou.se/productions/424661/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159583909471734794.png?gif=1&w=480&h=480&c=c
147,table,309959,IVOLV 460 커피테이블,"18,900원",https://ohou.se/productions/309959/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158977053163120208.jpg?gif=1&w=480&h=480&c=c
148,table,885662,아르테 모듈 선반 소파테이블 18 color,"147,800원",https://ohou.se/productions/885662/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162401016630206767.jpg?gif=1&w=480&h=480&c=c
149,table,439715,브룬 600 소파테이블,"82,000원",https://ohou.se/productions/439715/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/159711970545447277.jpg?gif=1&w=480&h=480&c=c
150,table,568274,리즈 대리석 협탁 사각패키지B 침대 쇼파 거실 사이드테이블,"195,000원",https://ohou.se/productions/568274/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1605253647_109545_12.jpg?gif=1&w=480&h=480&c=c
151,table,887256,rico 모듈가구 거실 원룸 미니 선반 사이드 테이블 보조 협탁 - 500,"68,000원",https://ohou.se/productions/887256/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162425565663816271.jpg?gif=1&w=480&h=480&c=c
152,table,269868,4단계 높이조절 하이그로시 좌식 접이식 테이블 21type,"23,900원",https://ohou.se/productions/269868/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/158607428428866832.jpg?gif=1&w=480&h=480&c=c
153,table,929409,홀로그램테이블 600원형 아크릴 사이드 협탁,"86,900원",https://ohou.se/productions/929409/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162639321556361675.jpg?gif=1&w=480&h=480&c=c
154,table,300660,HPM 원목 사이드협탁 3번(390X390X475) 2colors,"63,900원",https://ohou.se/productions/300660/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/161173561742690466.jpg?gif=1&w=480&h=480&c=c
155,table,671471,홀로그램 레인보우 1200타원형 아크릴테이블+강화유리 증정,"219,000원",https://ohou.se/productions/671471/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/162797213599644582.jpg?gif=1&w=480&h=480&c=c
156,table,38565,KASY 커피테이블 KS1058TB,"29,900원",https://ohou.se/productions/38565/selling?affect_type=ProductCategoryIndex&affect_id=,https://image.ohou.se/i/bucketplace-v2-development/uploads/productions/1560165157211_7.jpg?gif=1&w=480&h=480&c=c
